Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Suriname,SUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.262820513,0.269230769,0.262820513,0.294871795,0.301282051,0.282051282,0.275641026,0.275641026,0.301282051,0.307692308,0.333333333,0.33974359,0.358974359,0.365384615,0.371794872,0.378205128,0.391025641,0.397435897,0.41025641,0.442307692,0.467948718,0.480769231,0.480769231,0.493589744,0.519230769,0.538461538,0.564102564,0.564102564,0.564102564,0.564102564,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.564102564,0.564102564,0.564102564,0.564102564,0.551282051,0.474358974,0.516025641,0.496794872,0.466666667,0.466666667,0.448717949,0.453846154,0.515384615,0.501923077,0.512820513,0.469230769,0.533333333,0.565384615,0.557692308,0.557692308,0.538461538,0.538461538,0.538461538,0.538461538,,
Suriname,SUR,Agricultural land (sq. km),AG.LND.AGRI.K2,,410,420,410,460,470,440,430,430,470,480,520,530,560,570,580,590,610,620,640,690,730,750,750,770,810,840,880,880,880,880,890,890,890,890,890,890,880,880,880,880,860,740,805,775,728,728,700,708,804,783,800,732,832,882,870,870,840,840,840,840,,
Suriname,SUR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,580,590,600,730,760,790,820,850,901,920,940,960,980,990,1010,1030,1050,1070,1090,1100,1120,1140,1160,1180,1202,1183,1164,1145,1126,1107,1088,1069,1050,1032,1013,994,975,956,937,918,899,880,861,988,869,758,885,1013,,,,,,,,,,,,,,
Suriname,SUR,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,12,35,51,69,67,65,61,92,93,93,99,100,98,87,84,81,87,79,
Suriname,SUR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,106,200,345,422,422,260,288,242,180,118.3,74.4,41.16,71.1,96,74.2,78.7,82.82,122.17,102.1,106.75,72.4,69.5,37,40,
Suriname,SUR,Arable land (% of land area),AG.LND.ARBL.ZS,,0.179487179,0.185897436,0.185897436,0.205128205,0.205128205,0.198717949,0.192307692,0.192307692,0.192307692,0.192307692,0.211538462,0.211538462,0.224358974,0.224358974,0.224358974,0.224358974,0.230769231,0.230769231,0.237179487,0.256410256,0.275641026,0.294871795,0.307692308,0.320512821,0.333333333,0.346153846,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.288461538,0.352564103,0.33974359,0.314102564,0.314102564,0.294871795,0.301282051,0.371794872,0.352564103,0.371794872,0.333333333,0.384615385,0.416666667,0.416666667,0.416666667,0.397435897,0.397435897,0.397435897,0.397435897,,
Suriname,SUR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32614,3.32922,3.331081,2.981572,2.788888,2.125843,2.355588,0.6467826,0.7551224,0.756889,0.8873911,0.9833617,1.130043,1.238642,1.37845,1.7167,1.919065,2.077148,2.225407,2.418899,2.648664,2.813269,2.999464,3.25689,3.554022,3.910415,3.865041,3.833188,3.649027,3.320684,3.221298,
Suriname,SUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.514047,4.426713,4.62501,6.327096,7.289119,6.149522,5.446642,5.796622,6.887607,7.217694,7.429656,8.021079,8.113149,8.437498,8.265169,7.945353,7.682104,7.540987,7.388396,7.161818,6.89666,6.841673,6.731692,6.87223,7.278675,7.682331,7.714579,7.530275,7.634594,8.040625,7.881003,
Suriname,SUR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.569472,3.253865,2.21183,2.339012,3.300134,1.722987,2.902819,3.215325,3.350408,3.592014,3.705153,4.358274,4.447639,4.68346,4.709414,4.639398,4.471606,4.596402,4.584362,4.579578,4.524874,4.647515,4.679655,4.821479,5.284368,5.682734,5.809442,5.83449,6.106532,6.378193,6.35351,
Suriname,SUR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.975692,4.99399,5.733,8.343555,9.285227,8.260374,6.676316,7.038835,8.587923,8.984384,9.269497,9.8551,9.976514,10.37982,10.12965,9.702403,9.410707,9.146465,8.936115,8.624014,8.270844,8.144267,7.970077,8.114023,8.519994,8.965769,8.945445,8.645384,8.642969,9.127702,8.891502,
Suriname,SUR,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128400000,239200000,249700000,213800000,12500000,668597840.3,606113686.4,282088349.5,-131317402.5,-417197854.4,-838499616,-95935803.99,363505213.2,166040948.6,-125964881.9,601336025.3,423044484.2,258026533.2
Suriname,SUR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357797474,0.336362654,0.512577872,0.42342431,0.627790588,1.155428202,1.659517174,1.661633116,1.370397748,1.125212684,1.411122233,2.29228194,2.343894024,2.462746405,2.296903043,,
Suriname,SUR,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,109,169,142,214,400,583,592,495,412,523,860,890,946,892,,
Suriname,SUR,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.85166,14.67707,14.75926,13.34318,12.56132,11.89914,12.52444,11.09117,11.49482,11.92189,12.23461,12.62708,12.91369,13.1473,13.50115,13.77489,14.12947,14.54666,15.04014,15.45405,15.82852,16.37224,16.90638,17.59015,18.55488,19.2521,19.2045,18.89382,18.79334,18.27127,17.87804,
Suriname,SUR,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07891,20.32119,20.87244,19.3883,17.85258,22.13624,23.52202,20.60656,21.08277,21.19762,21.36761,21.58187,21.61282,21.40653,21.52399,21.81917,21.9706,22.14277,22.40279,22.57251,22.71389,23.03524,23.34365,23.96777,25.07743,25.75653,25.82313,25.50499,25.29487,24.69263,24.22425,
Suriname,SUR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42628,18.54622,19.01188,17.4201,16.13506,18.90624,19.99952,17.54979,17.98607,18.15854,18.32984,18.56532,18.64473,18.55255,18.73045,18.99515,19.19649,19.43515,19.75924,19.9791,20.17237,20.54143,20.91308,21.55955,22.57323,23.21421,23.22854,22.90108,22.73882,22.21759,21.77366,
Suriname,SUR,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204100000,236600000,253400000,284200000,286700000,241400000,200766370.5,171510603.3,172163623.2,202681345.6,177387378,166126360,158349773.8,170734269.3,157371479,102620586.1,95942244.52,142977350.1
Suriname,SUR,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,,,
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,689,689,690,690,690,690,690,204,84,84,66,66,66,66,,,
Suriname,SUR,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,689,689,690,690,690,690,690,204,84,84,66,66,66,66,,,
Suriname,SUR,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,689,689,690,690,690,690,690,204,84,84,66,66,66,66,,,
Suriname,SUR,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,4.9,,,,
Sweden,SWE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70805766,,1.525990254,,1.735717261,,,2.049647005,,,1.709441121,,,1.688227427,,,,,,
Sweden,SWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,10.40163775,10.24206577,9.773169666,9.679881436,9.449115812,9.321458233,9.291998791,9.134881771,9.193800653,9.213440281,9.225715048,9.166796165,9.12751691,9.169251119,9.147156538,9.169251119,9.137336724,9.152066445,9.110332236,9.093147562,9.021953912,8.98512961,8.926210728,8.864836892,8.577607339,8.533418177,8.481864154,8.437674992,8.391030877,8.378756109,8.24373367,8.209364322,8.238823763,8.238823763,8.020332906,8.09398151,8.000693279,7.931954582,7.841121305,7.301277042,7.497182327,7.708308323,7.680812845,7.740959204,7.85879697,7.733348849,7.661664208,7.550945808,7.529833208,7.545790405,7.519767899,7.44219137,7.453435057,7.453410507,7.434988686,7.41674708,7.393300602,7.36634329,7.377611261,7.379478334,,
Sweden,SWE,Agricultural land (sq. km),AG.LND.AGRI.K2,,42370,41720,39810,39430,38490,37970,37850,37210,37450,37530,37580,37340,37180,37350,37260,37350,37220,37280,37110,37040,36750,36600,36360,36110,34940,34760,34550,34370,34180,34130,33580,33440,33560,33560,32670,32970,32590,32310,31940,29741,30539,31399,31287,31532,32012,31501,31209,30758,30672,30737,30631,30315,30360.8,30360.7,30283.5,30209.2,30113.7,30003.9,30047.8,30055.4,,
Sweden,SWE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,148245,153000,166532,170000,170000,174067,170000,167000,175000,180000,181519,182000,182514,185200,187000,188800,190000,187000,185000,181000,189654,188500,187300,186200,185000,183828,180000,177000,174000,171000,167328,168900,170000,171500,172470,172500,172400,172300,172000,165000,163900,162800,161700,160600,159590,,,,,,,,,,,,,,,,,
Sweden,SWE,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,510,511,828,838,649,562,778,597,619,544,373,307,244,287,392,420,489,548,640,721,822,2607,3998,3227,3265,3081,4346,7288,8287,7914,9124,7984,7119,5904,7410,7554,8244,6683,5476,6004,4834,6773,5618,6334,5989,5880,7549,5365,7595,8540,10644,13441,13757,13366,12899,12020,15747,14793,13095,11579.3,12090.3,15253,
Sweden,SWE,Arable land (% of land area),AG.LND.ARBL.ZS,,8.712629778,8.553057804,8.084161696,7.990873465,7.760107841,7.632450262,7.600535867,7.431144079,7.490062962,7.485153055,7.480243148,7.431144079,7.399229685,7.401684638,7.369770243,7.362405383,7.340310802,7.355040523,7.318216221,7.3034865,7.256842385,7.23229285,7.210198269,7.190558642,7.163554154,7.129184806,7.084995644,7.040806482,6.994162366,6.974522739,6.841955253,6.787946277,6.817405718,6.817405718,6.785491323,6.895964228,6.864049834,6.827225532,6.736392254,6.381160491,6.57632929,6.516673921,6.485005022,6.495070331,6.596705403,6.49457934,6.459964496,6.418966774,6.450881169,6.428541092,6.392944267,6.367658247,6.354941588,6.335572005,6.322422611,6.298828825,6.273123629,6.240912341,6.23673544,6.23288152,,
Sweden,SWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.886724,3.106185,3.696293,3.803511,3.880592,4.11995,4.181077,4.047066,4.107546,3.939051,3.727257,3.746004,3.754047,3.654643,3.916778,3.903468,3.911645,3.766379,3.759357,3.916413,3.667121,3.767864,3.808928,3.61378,3.57661,3.639171,3.604571,3.58552,3.619797,3.418185,3.489219,
Sweden,SWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.804424,3.743385,3.69993,3.602883,3.492328,3.250733,3.244769,3.049027,2.988463,2.907188,2.644615,2.521866,2.546973,2.48499,2.320772,2.22612,2.251195,2.121047,2.177047,2.100521,1.98946,2.059412,2.032667,1.974932,2.036819,1.885494,1.830949,1.733298,1.690581,1.728915,1.971352,
Sweden,SWE,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9624,1.92821,1.891086,1.815203,1.725796,1.72657,1.673999,1.513929,1.505813,1.432279,1.227466,1.235209,1.096427,1.051128,1.049578,0.9848065,0.945056,0.8603624,0.9733859,0.9635819,0.9009327,0.9933785,0.9759671,0.90901,1.020575,1.002319,1.015061,0.8409341,0.6967505,0.7665799,1.011143,
Sweden,SWE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.502069,5.442628,5.411209,5.278381,5.132372,4.676957,4.696167,4.443754,4.354081,4.269236,3.940381,3.703444,3.886203,3.801361,3.471949,3.34211,3.42531,3.250689,3.268917,3.116377,2.966598,3.024748,2.988318,2.941958,2.962174,2.691807,2.573214,2.543535,2.585634,2.587314,2.823298,
Sweden,SWE,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,-119848217.9,552097602.9,850408581.3,1737935772,-121637374.2,364899742.6,-729921798.3,-852399387.1,1618675440,-546068411.8,-1726908779,335503813,-609620322.8,1967829178,3381002758,1824376961,3235809030,2797814947,2637482548,983144068.6,70153192.97,3729753114,3825511647,6781942062,8542057142,14383610468,16811305568,16244548745,15728309639,16091289013,16061659825,18591350342,16610629030,18511561810,26940503054,24798839623,29860287392,31342881729,31027233567,21695731951,23672379779,28825149689,28324831033,28578977578,23165519016,21258205338,16106859316,14624785036,12727122928,23584823695,24774529191,29131461856,14191210845
Sweden,SWE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.032098161,4.683821941,4.567606595,4.002189288,5.670078505,7.159576112,6.388489199,6.365875252,6.829833912,7.369873249,7.98716813,7.720665947,7.189188243,7.256616536,8.979051267,,
Sweden,SWE,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23894,27994,27554,24350,34709,43964,39262,39137,42068,45568,49751,48543,45590,46377,57682,,
Sweden,SWE,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.014781,5.096001,6.768252,7.250625,6.810023,6.704601,6.585912,6.693114,6.455295,6.088228,5.774366,5.686991,5.425861,5.576419,5.768395,5.752303,5.816025,5.920042,6.21955,6.442073,6.004645,5.930958,6.224276,6.207429,6.227992,6.118586,5.783148,5.602411,5.672322,5.704535,5.989572,
Sweden,SWE,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91589,14.24433,16.3886,16.49411,17.26456,17.34302,16.50117,15.71673,16.10755,15.68329,15.18963,15.29797,14.96329,15.02635,15.3287,15.15002,14.90063,14.42852,14.74286,14.97119,14.38787,14.54954,14.55134,14.0878,13.9377,13.54236,13.58669,13.47736,13.63179,13.69879,14.64802,
Sweden,SWE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.144683,9.836074,11.73028,12.04898,12.25903,12.22715,11.76083,11.41316,11.47325,11.0851,10.69341,10.69477,10.38253,10.50279,10.78157,10.69876,10.59826,10.40692,10.68793,10.94636,10.41843,10.44883,10.59167,10.3323,10.25431,9.98898,9.857499,9.715785,9.842099,9.919994,10.52686,
Sweden,SWE,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,1198482179,1322693197,1455143572,1818077738,2230018528,2369383032,2402564241,2522652621,3077613142,4470982578,4935254820,4653958891,6521304432,6291598365,6293083977,6120779793,6663954605,8830274242,10235701329,11119018627,13510172667,14519852951,15750761040,12226599496,13200676510,15051446452,16401002552,17286219453,16730229216,18629317998,19786458527,21003750868,21926492754,26502640688,34062735477,38113559603,43403125758,53777951808,59684860668,50375602117,54051178672,65185244764,64911302489,75199146326,75630851681,71218273722,70108699050,71868045390,73503011562,77794842843,71005041959,88722911706,94563531306
Sweden,SWE,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,553,553,553,553,553,476,476,476,476,483,483,483,483,483,483,483,,,
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7.5,7.5,,,
Sweden,SWE,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7.5,7.5,,,
Sweden,SWE,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7.5,7.5,,,
Sweden,SWE,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,4.4,,
Switzerland,CHE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.358920891,,,2.249502338,,,2.162835211,,,,,,
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.92582473,43.85245902,43.49322,43.270593,43.047966,42.89870472,42.72414491,42.6558389,42.68872698,42.34719692,42.13215948,42.06638332,41.83616677,41.67931593,41.58571139,41.55535317,41.52499494,41.61353977,41.96265938,41.84122647,41.71726371,41.59330095,41.47186804,41.34938906,41.22542943,41.1039996,40.98256976,40.85861013,40.73971009,40.62081004,40.4993802,40.38048015,40.26158011,40.14268006,40.02378001,39.94130743,39.86389051,39.77887972,39.69892473,39.6214958,39.53647243,39.45903547,39.37653399,39.30161943,39.22263272,39.14264747,39.06012754,38.98673955,38.90829031,38.83490232,38.7589837,38.68559571,38.58891335,38.51358184,38.438416,38.36349704,38.28823391,38.21425381,38.14036734,38.06591148,,
Switzerland,CHE,Agricultural land (sq. km),AG.LND.AGRI.K2,,17363,17334,17192,17104,17016,16957,16888,16861,16874,16739,16654,16628,16537,16475,16438,16426,16414,16449,16587,16539,16490,16441,16393,16345,16296,16248,16200,16151,16104,16057,16009,15962,15915,15868,15821,15788,15757,15723,15691,15660,15626,15595,15562,15532,15500,15468,15435,15406,15375,15346,15316,15287,15248.795,15219.027,15189.336,15159.731,15129.99,15100.756,15071.559,15042.137,,
Switzerland,CHE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,53600,55700,57800,59900,62159,64600,67000,69400,71909,74100,76300,78500,80700,82900,85078,87300,89500,91700,93900,96112,97900,99700,101500,103300,104994,106900,108800,110700,112600,114386,114000,113600,113200,112800,112400,112008,111400,110800,110200,109600,109000,108400,107828,107400,107000,106600,106200,,,,,,,,,,,,,,,
Switzerland,CHE,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,25,40,60,90,130,170,200,220,250,272,270,271,252,254,1180,1070,1230,1230,1135,1235,1161,1161,1150,1150,1135,1100,1135,1135,1100,1205,1214,1214,1216,1216,1249,1261,1466,1471,1593,1593,1593,1733,1733,1843,2358.1,2358.1,2364,
Switzerland,CHE,Arable land (% of land area),AG.LND.ARBL.ZS,,10.02074479,10.06122242,9.813296903,9.709572961,9.555251973,9.385751872,9.193483101,9.099878567,9.107468124,9.003744181,9.029042704,9.183363692,9.178303987,9.244080146,9.332624975,9.347804088,9.357923497,9.494535519,9.535013155,9.64126695,9.729811779,9.838595426,9.980267152,10.17986795,10.24564244,10.22287435,10.08626578,10.17480837,10.33671482,10.21275519,10.30888715,10.27347011,10.36960206,10.60487237,10.68076602,10.64814815,10.51180206,10.45640844,10.3883618,10.34308268,10.35852542,10.33095491,10.29579211,10.28593117,10.27886027,10.29936483,10.28950299,10.28191112,10.27431926,10.23635996,10.22117623,10.21864561,10.19591305,10.10835611,10.08195408,10.08945484,10.07651578,10.07537701,10.09196521,10.11846332,,
Switzerland,CHE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.613299,6.642214,6.678393,6.702885,6.759379,6.837451,7.183971,6.969327,6.921816,6.911608,6.768468,6.523464,6.645973,6.415887,6.409599,6.26324,6.021045,6.174125,5.807961,6.379554,6.008743,6.211127,6.091678,5.985773,5.818768,5.997581,5.817294,5.733798,5.565365,5.661672,5.114983,
Switzerland,CHE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.295294,4.201042,4.508139,4.405966,4.448678,4.386311,4.603052,4.608706,4.782868,4.849029,4.35018,4.285644,4.236181,3.894444,3.898962,3.811944,4.003175,3.588024,3.248929,3.470204,3.513689,3.53055,3.527736,3.577852,3.438751,3.362471,3.108733,3.030229,2.592748,2.572916,2.186361,
Switzerland,CHE,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95967,4.003153,4.196146,4.080448,3.749711,3.341105,3.709952,3.775577,3.656996,4.007886,3.382395,3.344614,3.258991,2.882806,2.833633,2.70687,2.788701,2.665409,2.442113,2.676441,2.855868,2.951082,2.766786,2.704026,2.871613,2.856161,2.586017,2.556433,1.985528,1.974456,1.587186,
Switzerland,CHE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.543244,4.349686,4.740828,4.64994,4.971822,5.187792,5.298135,5.263395,5.670783,5.509768,5.121315,5.058712,5.036224,4.724189,4.781477,4.727352,5.001448,4.367078,3.93621,4.135329,4.066118,4.021019,4.177135,4.331787,3.930178,3.802401,3.558978,3.440369,3.123728,3.095255,2.71118,
Switzerland,CHE,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,47430340,-256707815.7,-3180321456,-3247581863,-264224100.8,-972774618.9,-2215667516,2012186040,1891641654,-12229582.62,1018648396,1692749265,1758821462,644418982.7,4234403966,9072204293,11646322343,13329165730,14403419962,12583959677,14061341028,12697634857,15727670908,12886665396,11072088900,16655365717,18415553585,28841850854,21573539773,29059214083,44083170196,52986310350,32328344852,54667613650,46724214461,55586080042,65660095247,68818322760,66082559478,62479254235,57803788876,70986209887,65101059420,43945423003,96785834531,1.08372E+11
Switzerland,CHE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.824412127,4.15959659,4.170601453,3.94476495,4.157657845,4.42067077,4.354128934,4.497462785,4.544163436,4.355305554,4.305984489,4.575053135,4.530210444,4.639647635,,,
Switzerland,CHE,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19471,21391,21733,20810,22139,23765,23608,24601,25085,24244,24135,25790,25637,26347,,,
Switzerland,CHE,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65357,15.62785,15.61399,15.57433,15.56027,15.56179,16.17204,15.59374,15.16763,14.55083,14.36541,14.23209,14.70163,13.13062,13.41891,13.49749,13.92302,13.21305,12.93952,13.12362,12.94738,12.92173,12.98086,13.02609,13.07005,13.00023,12.804,12.6157,12.47164,12.20953,12.74332,
Switzerland,CHE,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1662,19.21006,19.25539,19.26315,19.35237,19.52237,20.10279,19.59055,19.77043,19.57466,19.38626,19.17893,19.81213,18.76928,18.17787,17.92826,17.97966,18.13244,17.22106,17.9066,17.46468,17.32178,17.33551,17.20181,16.42166,16.84682,16.62413,16.58933,16.03644,16.20352,16.98104,
Switzerland,CHE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67142,17.67335,17.69862,17.68022,17.72939,17.80296,18.38236,17.83263,17.73977,17.36412,17.15882,16.94672,17.5101,16.22658,16.02059,15.92059,16.14887,15.87821,15.25014,15.7247,15.40242,15.30497,15.33106,15.26847,14.86667,15.05837,14.85555,14.74562,14.37389,14.34292,15.01372,
Switzerland,CHE,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,4289160402,5436409094,5956770542,6887693394,6816458718,6979318377,8230030532,8151736761,8817215241,12029462177,15218030323,16113578897,15303207665,18276390380,19221311142,20683203533,21105473905,22103652685,25303408193,25555942104,24446699109,26127639871,28860297855,47216128202,45388636384,47640848795,54728806954,63406845776,69259055146,74358742696,89039350323,1.01188E+11,97380503656,1.01141E+11,1.15393E+11,1.19463E+11,1.21792E+11,1.30554E+11,1.24569E+11,1.26661E+11,1.28586E+11,1.39232E+11,1.35632E+11,1.20516E+11,1.3902E+11,1.48019E+11
Switzerland,CHE,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,535,535,535,535,535,535,535,508,508,598,598,598,598,598,598,598,,,
